fiscal_code;final_rank;evaluation_date;is_consolidated
01471650935;6;01/07/2018;False
01471650935;5;01/07/2019;False
01471820934;1;01/07/2016;False
01471820934;1;01/07/2017;False
01471820934;1;01/07/2018;False
01471820934;1;01/07/2019;False
01472300936;6;01/07/2016;False
01472300936;7;01/07/2017;False
01472300936;7;01/07/2018;False
01472300936;7;01/07/2019;False
01472450939;1;01/07/2016;False
01472450939;1;01/07/2017;False
01472450939;1;01/07/2018;False
01472450939;1;01/07/2019;False
01472540937;5;01/07/2016;False
01472540937;4;01/07/2017;False
01472540937;5;01/07/2018;False
01472540937;5;01/07/2019;False
01472660396;3;01/07/2016;False
01472660396;5;01/07/2017;False
01472660396;5;01/07/2018;False
01472660396;5;01/07/2019;False
01472760931;3;01/07/2016;False
01472760931;3;01/07/2017;False
01472760931;1;01/07/2018;False
01472760931;1;01/07/2019;False
01473430302;3;01/07/2016;False
01473430302;6;01/07/2017;False
01473430302;6;01/07/2018;False
01473430302;6;01/07/2019;False
01473520276;8;01/07/2016;False
01473520276;8;01/07/2017;False
01473520276;9;01/07/2018;False
01473520276;9;01/07/2019;False
01473820932;3;01/07/2016;False
01473820932;3;01/07/2017;False
01473820932;5;01/07/2018;False
01473820932;6;01/07/2019;False
01473860938;7;01/07/2016;False
01473860938;7;01/07/2017;False
01473860938;7;01/07/2018;False
01473860938;7;01/07/2019;False
01473930939;8;01/07/2016;False
01473930939;8;01/07/2017;False
01473930939;8;01/07/2018;False
01473930939;5;01/07/2019;False
01474170931;5;01/07/2016;False
01474170931;5;01/07/2017;False
01474170931;6;01/07/2018;False
01474170931;6;01/07/2019;False
01474200936;6;01/07/2016;False
01474200936;6;01/07/2017;False
01474200936;4;01/07/2018;False
01474200936;6;01/07/2019;False
01474230933;6;01/07/2016;False
01474230933;6;01/07/2017;False
01474230933;7;01/07/2018;False
01474230933;7;01/07/2019;False
01474370309;7;01/07/2016;False
01474370309;7;01/07/2017;False
01474370309;6;01/07/2018;False
01474370309;6;01/07/2019;False
01474450937;1;01/07/2016;False
01474450937;1;01/07/2017;False
01474450937;1;01/07/2018;False
01474450937;1;01/07/2019;False
01474500939;7;01/07/2016;False
01474500939;6;01/07/2017;False
01474500939;7;01/07/2018;False
01474500939;7;01/07/2019;False
01474530936;5;01/07/2016;False
01474530936;5;01/07/2017;False
01474530936;5;01/07/2018;False
01474530936;5;01/07/2019;False
01474790308;6;01/07/2016;False
01474790308;6;01/07/2017;False
01474790308;6;01/07/2018;False
01474790308;5;01/07/2019;False
01475740930;1;01/07/2016;False
01475740930;1;01/07/2017;False
01475740930;1;01/07/2018;False
01475740930;1;01/07/2019;False
01475930937;6;01/07/2016;False
01475930937;8;01/07/2017;False
01475930937;8;01/07/2018;False
01475930937;8;01/07/2019;False
01476300304;8;01/07/2016;False
01476300304;8;01/07/2017;False
01476300304;8;01/07/2018;False
01476300304;8;01/07/2019;False
01476310931;4;01/07/2016;False
01476310931;2;01/07/2017;False
01476310931;4;01/07/2018;False
01476310931;4;01/07/2019;False
01476670938;0;01/07/2016;False
01476670938;0;01/07/2017;False
01476670938;0;01/07/2018;False
01476670938;0;01/07/2019;False
01477050932;4;01/07/2016;False
01477050932;4;01/07/2017;False
01477050932;4;01/07/2018;False
01477050932;4;01/07/2019;False
01477250938;1;01/07/2016;False
01477250938;1;01/07/2017;False
01477250938;1;01/07/2018;False
01477250938;1;01/07/2019;False
01477260937;1;01/07/2016;False
01477260937;1;01/07/2017;False
01477260937;1;01/07/2018;False
01477260937;1;01/07/2019;False
01477390304;1;01/07/2016;False
01477390304;1;01/07/2017;False
01477390304;1;01/07/2018;False
01477390304;1;01/07/2019;False
01477540932;1;01/07/2016;False
01477540932;1;01/07/2017;False
01477540932;1;01/07/2018;False
01477540932;1;01/07/2019;False
01477620932;5;01/07/2016;False
01477620932;3;01/07/2017;False
01477620932;6;01/07/2018;False
01477620932;6;01/07/2019;False
01477630931;6;01/07/2016;False
01477630931;6;01/07/2017;False
01477630931;6;01/07/2018;False
01477630931;6;01/07/2019;False
01477670937;8;01/07/2016;False
01477670937;8;01/07/2017;False
01477670937;8;01/07/2018;False
01477670937;8;01/07/2019;False
01477890295;7;01/07/2016;False
01477890295;7;01/07/2017;False
01477890295;6;01/07/2018;False
01477890295;6;01/07/2019;False
01477980930;6;01/07/2016;False
01477980930;7;01/07/2017;False
01477980930;8;01/07/2018;False
01477980930;5;01/07/2019;False
01478200932;7;01/07/2016;False
01478200932;7;01/07/2017;False
01478200932;6;01/07/2018;False
01478200932;7;01/07/2019;False
01478210931;5;01/07/2016;False
01478210931;5;01/07/2017;False
01478210931;1;01/07/2018;False
01478210931;4;01/07/2019;False
01478280934;1;01/07/2016;False
01478280934;1;01/07/2017;False
01478280934;1;01/07/2018;False
01478280934;1;01/07/2019;False
01479140939;1;01/07/2016;False
01479140939;1;01/07/2017;False
01479140939;1;01/07/2018;False
01479140939;1;01/07/2019;False
01479370932;6;01/07/2016;False
01479370932;7;01/07/2017;False
01479370932;7;01/07/2018;False
01479370932;7;01/07/2019;False
01479540302;5;01/07/2016;False
01479540302;5;01/07/2017;False
01479540302;5;01/07/2018;False
01479540302;5;01/07/2019;False
01479650937;3;01/07/2016;False
01479650937;3;01/07/2017;False
01479650937;5;01/07/2018;False
01479650937;5;01/07/2019;False
01479670299;8;01/07/2016;False
01479670299;9;01/07/2017;False
01479670299;9;01/07/2018;False
01479670299;9;01/07/2019;False
01479750935;1;01/07/2016;False
01479750935;1;01/07/2017;False
01479750935;1;01/07/2018;False
01479750935;1;01/07/2019;False
01479800938;5;01/07/2016;False
01479800938;6;01/07/2017;False
01479800938;6;01/07/2018;False
01479800938;6;01/07/2019;False
01479910935;5;01/07/2016;False
01479910935;5;01/07/2017;False
01479910935;5;01/07/2018;False
01479910935;5;01/07/2019;False
01479990937;7;01/07/2016;False
01479990937;7;01/07/2017;False
01479990937;7;01/07/2018;False
